gene_id	colors
cpc54_19339	black
cpc54_1934	greenyellow
cpc54_19340	grey
cpc54_19341	turquoise
cpc54_19342	turquoise
cpc54_19343	purple
cpc54_19344	magenta
cpc54_19346	grey
cpc54_19347	yellow
cpc54_19348	grey60
cpc54_19349	turquoise
cpc54_19350	red
cpc54_19351	grey
cpc54_19352	lightgreen
cpc54_19354	turquoise
cpc54_19355	brown
cpc54_19356	grey
cpc54_19359	red
cpc54_19360	turquoise
cpc54_19362	turquoise
cpc54_19363	pink
cpc54_19364	salmon
cpc54_19365	turquoise
cpc54_19366	grey
cpc54_19367	red
cpc54_19368	yellow
cpc54_19369	yellow
cpc54_1937	cyan
cpc54_19370	midnightblue
cpc54_19372	pink
cpc54_19379	blue
cpc54_1938	blue
cpc54_19380	grey
cpc54_19381	red
cpc54_19383	grey
cpc54_19384	blue
cpc54_19385	turquoise
cpc54_19386	purple
cpc54_19387	turquoise
cpc54_19388	skyblue3
cpc54_19389	cyan
cpc54_1939	royalblue
cpc54_19390	brown
cpc54_19391	darkorange2
cpc54_19392	blue
cpc54_19393	black
cpc54_19394	grey
cpc54_19395	blue
cpc54_19396	salmon
cpc54_19397	yellow
cpc54_19399	turquoise
cpc54_194	turquoise
cpc54_19400	grey
cpc54_19401	black
cpc54_19402	turquoise
cpc54_19403	saddlebrown
cpc54_19404	lightgreen
cpc54_19405	grey
cpc54_19406	blue
cpc54_19407	salmon
cpc54_19409	salmon
cpc54_19410	lightcyan
cpc54_19412	red
cpc54_19413	turquoise
cpc54_19414	green
cpc54_19415	turquoise
cpc54_19416	magenta
cpc54_19417	red
cpc54_19418	grey
cpc54_19419	turquoise
cpc54_1942	tan
cpc54_19420	green
cpc54_19423	turquoise
cpc54_19424	yellow
cpc54_19425	yellow
cpc54_19426	green
cpc54_19427	grey
cpc54_19428	white
cpc54_1943	grey
cpc54_19430	brown
cpc54_19431	turquoise
cpc54_19432	turquoise
cpc54_19433	turquoise
cpc54_19436	green
cpc54_19437	turquoise
cpc54_19438	red
cpc54_19439	blue
cpc54_1944	turquoise
cpc54_19440	blue
cpc54_19441	brown
cpc54_19442	turquoise
cpc54_19443	brown
cpc54_19444	bisque4
cpc54_19445	grey
cpc54_19447	grey
cpc54_19448	blue
cpc54_19449	black
cpc54_1945	purple
cpc54_19450	cyan
cpc54_19451	darkred
cpc54_19452	grey
cpc54_19453	grey
cpc54_19454	grey
cpc54_19455	mediumpurple3
cpc54_19456	lightyellow
cpc54_19457	pink
cpc54_19458	green
cpc54_19459	blue
cpc54_19460	lightgreen
cpc54_19461	lightgreen
cpc54_19462	yellow
cpc54_19465	grey
cpc54_19468	grey
cpc54_1947	yellow
cpc54_19474	red
cpc54_19475	red
cpc54_19479	brown
cpc54_1948	magenta
cpc54_19481	grey
cpc54_19482	salmon
cpc54_19484	turquoise
cpc54_19485	turquoise
cpc54_19487	grey
cpc54_19488	magenta
cpc54_1949	yellow
cpc54_19496	red
cpc54_19497	greenyellow
cpc54_19498	blue
cpc54_195	turquoise
cpc54_1950	darkorange
cpc54_19501	turquoise
cpc54_19502	brown
cpc54_19503	brown
cpc54_19504	red
cpc54_19505	yellow
cpc54_19506	grey
cpc54_19507	blue
cpc54_1951	turquoise
cpc54_19512	blue
cpc54_19514	grey
cpc54_19515	black
cpc54_19516	brown
cpc54_19517	grey
cpc54_19518	salmon
cpc54_19519	brown
cpc54_1952	purple
cpc54_19522	paleturquoise
cpc54_19525	brown
cpc54_19526	royalblue
cpc54_19527	greenyellow
cpc54_19528	grey
cpc54_1953	grey
cpc54_19535	orange
cpc54_19539	yellow
cpc54_1954	purple
cpc54_19540	magenta
cpc54_19541	red
cpc54_19545	darkturquoise
cpc54_19546	greenyellow
cpc54_19547	pink
cpc54_19548	turquoise
cpc54_19550	lightcyan
cpc54_19554	blue
cpc54_19556	brown
cpc54_19557	brown
cpc54_19558	brown
cpc54_19559	brown
cpc54_1956	greenyellow
cpc54_19562	pink
cpc54_19563	brown
cpc54_19564	red
cpc54_19565	blue
cpc54_19567	turquoise
cpc54_19568	turquoise
cpc54_19569	turquoise
cpc54_19570	turquoise
cpc54_19572	turquoise
cpc54_19574	black
cpc54_19575	grey
cpc54_19576	grey
cpc54_19577	darkturquoise
cpc54_19578	darkturquoise
cpc54_19579	darkturquoise
cpc54_19580	black
cpc54_19581	pink
cpc54_19585	grey
cpc54_19586	grey
cpc54_19587	grey
cpc54_19588	turquoise
cpc54_19589	darkolivegreen
cpc54_1959	red
cpc54_19590	turquoise
cpc54_19591	tan
cpc54_19592	grey
cpc54_19594	lightgreen
cpc54_19595	greenyellow
cpc54_19596	grey
cpc54_19598	red
cpc54_19599	yellow
cpc54_196	salmon
cpc54_1960	blue
cpc54_19600	turquoise
cpc54_19602	darkred
cpc54_19603	darkred
cpc54_19604	yellow
cpc54_19605	blue
cpc54_19606	red
cpc54_19607	turquoise
cpc54_19608	bisque4
cpc54_19610	yellow
cpc54_19611	lightgreen
cpc54_19613	brown
cpc54_19615	greenyellow
cpc54_19616	black
cpc54_19617	lightcyan
cpc54_19618	green
cpc54_19619	plum1
cpc54_19620	yellow
cpc54_19621	midnightblue
cpc54_19623	green
cpc54_19624	turquoise
cpc54_19627	brown
cpc54_19628	lightyellow
cpc54_19629	brown
cpc54_1963	yellow
cpc54_19630	saddlebrown
cpc54_19631	turquoise
cpc54_19632	green
cpc54_19633	turquoise
cpc54_19636	red
cpc54_19637	grey
cpc54_19638	magenta
cpc54_19639	salmon
cpc54_19640	turquoise
cpc54_19642	yellow
cpc54_19643	blue
cpc54_19644	yellow
cpc54_19645	turquoise
cpc54_19646	salmon
cpc54_19647	yellow
cpc54_19648	sienna3
cpc54_19649	turquoise
cpc54_1965	grey
cpc54_19653	purple
cpc54_19654	blue
cpc54_19655	turquoise
cpc54_19657	steelblue
cpc54_19658	skyblue3
cpc54_19659	cyan
cpc54_1966	grey
cpc54_19660	grey
cpc54_19661	blue
cpc54_19662	black
cpc54_19663	grey
cpc54_19664	orangered4
cpc54_19666	lightcyan
cpc54_19667	black
cpc54_19669	lightgreen
cpc54_1967	pink
cpc54_19670	tan
cpc54_19671	yellow
cpc54_19672	grey
cpc54_19673	yellow
cpc54_19674	grey
cpc54_19675	grey
cpc54_19676	cyan
cpc54_19677	turquoise
cpc54_1968	turquoise
cpc54_19680	grey
cpc54_19682	pink
cpc54_19683	tan
cpc54_19685	black
cpc54_19686	purple
cpc54_19687	green
cpc54_19688	turquoise
cpc54_19689	green
cpc54_1969	plum1
cpc54_19695	blue
cpc54_19696	blue
cpc54_19697	brown
cpc54_19699	steelblue
cpc54_197	lightyellow
cpc54_1970	grey
cpc54_19702	turquoise
cpc54_19703	grey
cpc54_19704	turquoise
cpc54_19705	magenta
cpc54_19706	purple
cpc54_19707	pink
cpc54_19708	black
cpc54_19709	pink
cpc54_1971	royalblue
cpc54_19710	black
cpc54_19711	brown
cpc54_19713	turquoise
cpc54_19714	turquoise
cpc54_19715	grey
cpc54_19716	turquoise
cpc54_19717	greenyellow
cpc54_19718	red
cpc54_19719	pink
cpc54_1972	blue
cpc54_19722	grey
cpc54_19724	brown
cpc54_19725	purple
cpc54_19726	bisque4
cpc54_19728	purple
cpc54_19729	salmon
cpc54_1973	grey
cpc54_19731	greenyellow
cpc54_19732	lightgreen
cpc54_19734	pink
cpc54_19735	midnightblue
cpc54_19736	brown
cpc54_19737	turquoise
cpc54_19738	brown
cpc54_19739	turquoise
cpc54_1974	grey
cpc54_19740	darkgreen
cpc54_19741	pink
cpc54_19742	grey
cpc54_19743	yellow
cpc54_19744	red
cpc54_19746	turquoise
cpc54_19747	green
cpc54_19748	midnightblue
cpc54_19749	yellow
cpc54_1975	darkorange2
cpc54_19750	skyblue
cpc54_19751	blue
cpc54_19752	red
cpc54_19753	grey
cpc54_19756	blue
cpc54_19757	blue
cpc54_19758	maroon
cpc54_19759	turquoise
cpc54_1976	turquoise
cpc54_19760	cyan
cpc54_19762	lightcyan
cpc54_19763	lightcyan
cpc54_19766	green
cpc54_19767	orange
cpc54_19768	lightgreen
cpc54_19769	green
cpc54_1977	cyan
cpc54_19770	magenta
cpc54_19771	lightcyan
cpc54_19772	red
cpc54_19773	green
cpc54_19774	royalblue
cpc54_19775	grey
cpc54_19776	grey
cpc54_19777	purple
cpc54_19778	darkgreen
cpc54_19779	darkred
cpc54_1978	grey
cpc54_19780	salmon
cpc54_19781	grey
cpc54_19782	royalblue
cpc54_19784	yellow
cpc54_19785	purple
cpc54_19786	lightgreen
cpc54_19787	lightpink4
cpc54_19788	lightpink4
cpc54_1979	darkred
cpc54_19791	pink
cpc54_19792	royalblue
cpc54_19793	brown
cpc54_19794	pink
cpc54_19795	pink
cpc54_19796	grey
cpc54_19797	turquoise
cpc54_19798	grey60
cpc54_19799	turquoise
cpc54_198	salmon
cpc54_1980	yellow
cpc54_19801	grey
cpc54_19803	brown
cpc54_19805	yellow
cpc54_19806	brown
cpc54_19808	lightgreen
cpc54_19810	magenta
cpc54_19812	grey
cpc54_19813	turquoise
cpc54_19814	blue
cpc54_19815	yellow
cpc54_19816	lightgreen
cpc54_19818	turquoise
cpc54_19819	green
cpc54_19820	brown
cpc54_19821	yellow
cpc54_19822	white
cpc54_19823	brown
cpc54_19824	pink
cpc54_19825	grey
cpc54_19826	green
cpc54_19827	pink
cpc54_19829	red
cpc54_1983	turquoise
cpc54_19831	tan
cpc54_19832	turquoise
cpc54_19833	turquoise
cpc54_19834	greenyellow
cpc54_19835	blue
cpc54_19836	greenyellow
cpc54_19837	purple
cpc54_19838	black
cpc54_19839	yellow
cpc54_1984	grey
cpc54_19842	blue
cpc54_19843	grey
cpc54_19844	greenyellow
cpc54_19845	orange
cpc54_19846	navajowhite2
cpc54_19847	brown
cpc54_19848	brown
cpc54_19849	magenta
cpc54_1985	grey60
cpc54_19851	pink
cpc54_19852	blue
cpc54_19857	turquoise
cpc54_19862	midnightblue
cpc54_19863	yellow
cpc54_19864	turquoise
cpc54_19865	pink
cpc54_19866	blue
cpc54_19867	lightyellow
cpc54_19868	black
cpc54_19869	saddlebrown
cpc54_19870	royalblue
cpc54_19871	pink
cpc54_19872	brown
cpc54_19873	blue
cpc54_19877	cyan
cpc54_19883	purple
cpc54_19886	cyan
cpc54_19887	purple
cpc54_19888	turquoise
cpc54_19889	turquoise
cpc54_199	salmon
cpc54_19905	grey
cpc54_1991	grey
cpc54_19916	grey
cpc54_1992	black
cpc54_19924	brown
cpc54_1993	grey
cpc54_19931	red
cpc54_19933	brown
cpc54_19934	lightgreen
cpc54_19935	grey
cpc54_19936	brown4
cpc54_19937	turquoise
cpc54_19938	turquoise
cpc54_1994	grey60
cpc54_19945	tan
cpc54_19946	tan
cpc54_19947	brown
cpc54_19948	blue
cpc54_19949	grey
cpc54_1995	greenyellow
cpc54_19954	grey
cpc54_19957	grey60
cpc54_1996	greenyellow
cpc54_19965	magenta
cpc54_19966	blue
cpc54_19967	midnightblue
cpc54_19968	grey
cpc54_19969	grey
cpc54_1997	turquoise
cpc54_19970	grey60
cpc54_19972	magenta
cpc54_19974	turquoise
cpc54_19975	turquoise
cpc54_19976	lightgreen
cpc54_19977	red
cpc54_19978	turquoise
cpc54_19979	orange
cpc54_1998	red
cpc54_19980	yellow
cpc54_19982	red
cpc54_19983	brown
cpc54_19984	blue
cpc54_19985	grey
cpc54_19986	lightcyan
cpc54_19987	blue
cpc54_19988	red
cpc54_19989	turquoise
cpc54_19990	grey
cpc54_19991	yellow
cpc54_19992	red
cpc54_19993	red
cpc54_19994	midnightblue
cpc54_19996	grey
cpc54_19997	blue
cpc54_19999	skyblue
cpc54_20	black
cpc54_200	yellow
cpc54_2000	turquoise
cpc54_20000	brown
cpc54_20001	brown
cpc54_20002	lightgreen
cpc54_20003	yellow
cpc54_20004	green
cpc54_2001	yellow
cpc54_2002	red
cpc54_20028	turquoise
cpc54_20029	turquoise
cpc54_2003	greenyellow
cpc54_20030	grey
cpc54_20031	grey
cpc54_20032	turquoise
cpc54_20033	grey
cpc54_20034	lightcyan1
cpc54_20035	grey
cpc54_20036	blue
cpc54_20037	brown
cpc54_2004	greenyellow
cpc54_20041	brown
cpc54_20042	salmon
cpc54_20043	lightgreen
cpc54_20044	yellow
cpc54_20045	orangered4
cpc54_20047	brown
cpc54_20048	lightgreen
cpc54_20049	ivory
cpc54_20050	brown
cpc54_20051	grey
cpc54_20052	grey
cpc54_20055	pink
cpc54_20056	red
cpc54_20057	lightcyan
cpc54_20058	darkgreen
cpc54_20059	turquoise
cpc54_20060	yellow
cpc54_20061	turquoise
cpc54_20062	turquoise
cpc54_20063	green
cpc54_20064	darkolivegreen
cpc54_20065	blue
cpc54_20066	turquoise
cpc54_20067	salmon
cpc54_20069	royalblue
cpc54_20070	darkgreen
cpc54_20073	yellow
cpc54_20074	turquoise
cpc54_20076	yellowgreen
cpc54_20077	blue
cpc54_20079	turquoise
cpc54_2008	green
cpc54_20080	darkred
cpc54_20081	salmon
cpc54_20085	grey
cpc54_20086	grey
cpc54_20087	blue
cpc54_20088	darkgrey
cpc54_20090	yellow
cpc54_20091	red
cpc54_20092	blue
cpc54_20093	lightgreen
cpc54_20094	magenta
cpc54_20095	grey
cpc54_20098	brown
cpc54_201	yellow
cpc54_20100	turquoise
cpc54_20101	green
cpc54_20103	lightcyan
cpc54_20104	pink
cpc54_20105	blue
cpc54_20106	grey60
cpc54_20107	darkgrey
cpc54_20108	grey
cpc54_20109	lightyellow
cpc54_20110	darkorange
cpc54_20111	turquoise
cpc54_20113	green
cpc54_20114	brown
cpc54_20115	palevioletred3
cpc54_20116	lightcyan
cpc54_20117	darkorange
cpc54_20118	turquoise
cpc54_20122	red
cpc54_20123	salmon
cpc54_20124	magenta
cpc54_20126	turquoise
cpc54_20127	lightcyan
cpc54_20128	darkgreen
cpc54_20130	turquoise
cpc54_20131	turquoise
cpc54_20132	turquoise
cpc54_20133	grey
cpc54_20135	turquoise
cpc54_20136	turquoise
cpc54_20137	blue
cpc54_20139	midnightblue
cpc54_20140	turquoise
cpc54_20141	yellow
cpc54_20142	turquoise
cpc54_20143	yellow
cpc54_20149	turquoise
cpc54_20152	turquoise
cpc54_20153	grey
cpc54_20156	turquoise
cpc54_20158	royalblue
cpc54_20159	white
cpc54_20160	grey
cpc54_20161	darkorange
cpc54_20162	turquoise
cpc54_20163	grey
cpc54_20164	grey60
cpc54_20165	turquoise
cpc54_20166	grey60
cpc54_20167	lightgreen
cpc54_20168	turquoise
cpc54_20169	grey
cpc54_20170	tan
cpc54_20171	grey
cpc54_20173	blue
cpc54_20174	brown
cpc54_20175	yellow
cpc54_20176	blue
cpc54_20177	grey
cpc54_20178	grey
cpc54_20179	midnightblue
cpc54_20181	green
cpc54_20182	grey
cpc54_20183	salmon4
cpc54_20184	blue
cpc54_20185	cyan
cpc54_20186	turquoise
cpc54_20187	turquoise
cpc54_20188	lightyellow
cpc54_20189	blue
cpc54_20190	turquoise
cpc54_20193	turquoise
cpc54_20194	turquoise
cpc54_20195	brown
cpc54_202	lightgreen
cpc54_20201	grey
cpc54_20203	royalblue
cpc54_20204	grey
cpc54_20205	paleturquoise
cpc54_20206	blue
cpc54_20207	green
cpc54_20208	royalblue
cpc54_20209	blue
cpc54_20210	green
cpc54_20211	greenyellow
cpc54_20212	red
cpc54_20216	turquoise
cpc54_20217	green
cpc54_20218	turquoise
cpc54_20220	brown
cpc54_20221	grey60
cpc54_20222	turquoise
cpc54_20223	red
cpc54_20224	red
cpc54_20226	grey
cpc54_20227	blue
cpc54_20229	plum1
cpc54_20230	grey
cpc54_20236	darkorange
cpc54_20237	blue
cpc54_20238	darkgreen
cpc54_20239	turquoise
cpc54_20243	floralwhite
cpc54_20244	greenyellow
cpc54_20245	yellow
cpc54_20246	purple
cpc54_20247	black
cpc54_20248	black
cpc54_20249	magenta
cpc54_20255	grey
cpc54_2026	darkorange
cpc54_20263	royalblue
cpc54_20268	mediumpurple3
cpc54_20269	brown
cpc54_2027	turquoise
cpc54_20270	darkturquoise
cpc54_20272	red
cpc54_20273	brown
cpc54_20278	turquoise
cpc54_20279	grey60
cpc54_2028	orangered4
cpc54_20280	green
cpc54_20281	brown
cpc54_2029	black
cpc54_20299	blue
cpc54_203	turquoise
cpc54_2030	lightyellow
cpc54_20300	pink
cpc54_20301	grey
cpc54_20302	tan
cpc54_20305	yellow
cpc54_20306	pink
cpc54_20307	yellow
cpc54_2031	grey
cpc54_20311	blue
cpc54_20312	turquoise
cpc54_20315	red
cpc54_20317	brown
cpc54_20318	red
cpc54_20319	turquoise
cpc54_2032	pink
cpc54_20320	magenta
cpc54_20321	red
cpc54_20325	yellow
cpc54_20326	brown
cpc54_2033	red
cpc54_20333	lightyellow
cpc54_2034	magenta
cpc54_20344	darkred
cpc54_20345	orange
cpc54_20348	grey
cpc54_20349	blue
cpc54_2035	grey
cpc54_20350	grey
cpc54_20351	turquoise
cpc54_20352	pink
cpc54_20353	turquoise
cpc54_20354	yellow
cpc54_20358	brown
cpc54_20359	blue
cpc54_2036	yellow
cpc54_20362	grey
cpc54_20364	darkolivegreen
cpc54_20365	darkolivegreen
cpc54_20368	grey
cpc54_2037	palevioletred3
cpc54_20370	lightcyan
cpc54_20371	grey
cpc54_20372	tan
cpc54_20373	turquoise
cpc54_20374	turquoise
cpc54_20375	grey
cpc54_20377	yellow
cpc54_20378	magenta
cpc54_2038	grey60
cpc54_20382	brown
cpc54_20386	green
cpc54_20387	turquoise
cpc54_2039	turquoise
cpc54_20390	red
cpc54_20391	blue
cpc54_20392	brown
cpc54_20393	turquoise
cpc54_20394	grey
cpc54_20395	purple
cpc54_20396	brown
cpc54_20397	blue
cpc54_20399	grey
cpc54_204	blue
cpc54_20400	cyan
cpc54_20403	red
cpc54_20405	pink
cpc54_20406	green
cpc54_20407	pink
cpc54_20408	salmon
cpc54_2041	brown
cpc54_20411	grey
cpc54_20413	green
cpc54_20418	grey60
cpc54_20419	darkturquoise
cpc54_2042	brown
cpc54_20420	green
cpc54_20421	grey
cpc54_20424	turquoise
cpc54_20425	orange
cpc54_20426	turquoise
cpc54_20427	turquoise
cpc54_20429	pink
cpc54_2043	lightpink4
cpc54_20431	green
cpc54_20435	darkmagenta
cpc54_20436	darkgrey
cpc54_20437	pink
cpc54_20438	grey
cpc54_20439	turquoise
cpc54_2044	red
cpc54_20440	grey
cpc54_20441	greenyellow
cpc54_20442	turquoise
cpc54_20443	midnightblue
cpc54_20444	red
cpc54_20445	red
cpc54_20446	midnightblue
cpc54_20448	cyan
cpc54_2045	salmon
cpc54_20450	grey60
cpc54_20453	darkorange
cpc54_20454	green
cpc54_20457	grey
cpc54_20458	black
cpc54_20459	darkgreen
cpc54_2046	turquoise
cpc54_20460	salmon
cpc54_20465	turquoise
cpc54_20466	brown
cpc54_20467	darkolivegreen
cpc54_20468	darkgreen
cpc54_2047	turquoise
cpc54_20472	tan
cpc54_20475	green
cpc54_20476	red
cpc54_20479	green
cpc54_2048	grey60
cpc54_20480	darkslateblue
cpc54_20481	darkred
cpc54_20483	thistle2
cpc54_20484	plum2
cpc54_20485	pink
cpc54_20486	grey
cpc54_20487	turquoise
cpc54_2049	yellow
cpc54_20490	green
cpc54_20491	orange
cpc54_20492	turquoise
cpc54_20493	turquoise
cpc54_20494	grey
cpc54_20495	blue
cpc54_20496	salmon
cpc54_20497	brown
cpc54_20498	pink
cpc54_20499	yellow
cpc54_205	salmon
cpc54_2050	blue
cpc54_20502	blue
cpc54_20503	grey
cpc54_20504	black
cpc54_20505	tan
cpc54_20506	grey
cpc54_20509	yellow
cpc54_2051	pink
cpc54_20510	grey
cpc54_20511	violet
cpc54_20515	lightpink4
cpc54_20516	grey
cpc54_20517	lightcyan1
cpc54_20518	brown
cpc54_20519	black
cpc54_20520	orangered4
cpc54_20526	salmon
cpc54_20527	brown
cpc54_2053	orange
cpc54_20530	turquoise
cpc54_20539	blue
cpc54_2054	salmon
cpc54_20540	grey
cpc54_20541	tan
cpc54_20542	red
cpc54_20544	yellow
cpc54_20548	grey
cpc54_20549	cyan
cpc54_2055	salmon
cpc54_20550	grey
cpc54_20553	blue
cpc54_20556	grey
cpc54_20557	grey60
cpc54_20558	black
cpc54_20559	black
cpc54_2056	turquoise
cpc54_20560	blue
cpc54_20565	blue
cpc54_20566	grey
cpc54_20569	magenta
cpc54_2057	green
cpc54_20571	black
cpc54_20574	blue
cpc54_20576	yellow
cpc54_20584	red
cpc54_20585	royalblue
cpc54_20586	yellow
cpc54_20587	yellowgreen
cpc54_20590	red
cpc54_20591	cyan
cpc54_20595	greenyellow
cpc54_20596	tan
cpc54_20598	grey
cpc54_20599	brown
cpc54_206	grey
cpc54_20600	green
cpc54_20607	grey
cpc54_20608	green
cpc54_20610	turquoise
cpc54_20611	green
cpc54_20612	green
cpc54_20613	tan
cpc54_20614	grey
cpc54_20616	black
cpc54_20618	blue
cpc54_20619	turquoise
cpc54_2062	turquoise
cpc54_20620	pink
cpc54_20622	grey
cpc54_2063	turquoise
cpc54_20630	turquoise
cpc54_20633	grey
cpc54_20634	grey
cpc54_20635	grey
cpc54_20636	black
cpc54_2064	pink
cpc54_20644	blue
cpc54_20645	blue
cpc54_2065	black
cpc54_20652	tan
cpc54_20658	royalblue
cpc54_2066	lightcyan
cpc54_20660	tan
cpc54_20662	purple
cpc54_20663	tan
cpc54_20664	turquoise
cpc54_2067	blue
cpc54_20675	black
cpc54_20676	black
cpc54_20677	red
cpc54_2068	turquoise
cpc54_20681	pink
cpc54_20685	green
cpc54_20687	tan
cpc54_20689	black
cpc54_2069	turquoise
cpc54_20693	black
cpc54_20694	black
cpc54_20698	grey
cpc54_207	darkred
cpc54_2070	red
cpc54_20700	grey60
cpc54_20701	purple
cpc54_2071	turquoise
cpc54_20714	grey
cpc54_20715	darkred
cpc54_20716	darkred
cpc54_20718	steelblue
cpc54_20719	grey
cpc54_2072	grey
cpc54_2073	purple
cpc54_20735	violet
cpc54_2074	blue
cpc54_20742	magenta
cpc54_20747	salmon
cpc54_2075	greenyellow
cpc54_20754	black
cpc54_20755	grey
cpc54_20756	lightcyan
cpc54_20757	grey
cpc54_20758	red
cpc54_2076	tan
cpc54_2078	midnightblue
cpc54_2079	pink
cpc54_20790	black
cpc54_20792	green
cpc54_20793	turquoise
cpc54_20794	blue
cpc54_20795	grey
cpc54_208	lavenderblush3
cpc54_2080	lightcyan
cpc54_20800	grey
cpc54_20801	blue
cpc54_20803	darkolivegreen
cpc54_20808	blue
cpc54_2081	blue
cpc54_20812	turquoise
cpc54_20813	lightyellow
cpc54_20815	turquoise
cpc54_20816	black
cpc54_2082	grey
cpc54_20824	grey
cpc54_20829	thistle1
cpc54_2083	grey
cpc54_20830	blue
cpc54_20831	salmon
cpc54_20834	grey
cpc54_20837	skyblue
cpc54_2084	grey
cpc54_20846	grey
cpc54_2085	grey
cpc54_20856	salmon
cpc54_2086	grey
cpc54_20863	darkturquoise
cpc54_2087	grey
cpc54_2088	grey
cpc54_20882	lightcyan
cpc54_2089	floralwhite
cpc54_209	midnightblue
cpc54_2090	yellow
cpc54_20907	black
cpc54_2091	grey
cpc54_20917	steelblue
cpc54_20918	magenta
cpc54_2092	turquoise
cpc54_2093	turquoise
cpc54_20930	blue
cpc54_20937	darkturquoise
cpc54_20938	red
cpc54_20944	turquoise
cpc54_20946	turquoise
cpc54_2095	royalblue
cpc54_20954	black
cpc54_20956	darkturquoise
cpc54_20958	black
cpc54_2096	grey
cpc54_20962	red
cpc54_20963	green
cpc54_2097	grey
cpc54_20970	red
cpc54_20971	red
cpc54_20972	brown
cpc54_20973	cyan
cpc54_20975	blue
cpc54_20979	tan
cpc54_20988	salmon
cpc54_20989	turquoise
cpc54_2099	magenta
cpc54_20990	lightcyan
cpc54_20995	turquoise
cpc54_21	turquoise
cpc54_2100	turquoise
cpc54_21006	pink
cpc54_21007	grey
cpc54_2101	blue
cpc54_21012	magenta
cpc54_21014	green
cpc54_21019	brown
cpc54_2102	turquoise
cpc54_21020	tan
cpc54_21021	magenta
cpc54_21022	turquoise
cpc54_21025	lightyellow
cpc54_21026	black
cpc54_21030	turquoise
cpc54_21031	lightyellow
cpc54_21032	turquoise
cpc54_21033	darkorange2
cpc54_21039	grey
cpc54_2104	salmon
cpc54_21041	purple
cpc54_21046	red
cpc54_21047	midnightblue
cpc54_2105	salmon
cpc54_21050	darkred
cpc54_21051	turquoise
cpc54_21052	turquoise
cpc54_21056	blue
cpc54_2106	blue
cpc54_21063	greenyellow
cpc54_21064	saddlebrown
cpc54_2107	turquoise
cpc54_21070	pink
cpc54_21072	brown4
cpc54_21074	turquoise
cpc54_21076	turquoise
cpc54_2108	turquoise
cpc54_21085	turquoise
cpc54_2109	brown
cpc54_21090	grey
cpc54_21092	black
cpc54_21093	darkred
cpc54_21094	grey
cpc54_21095	darkred
cpc54_21096	darkgreen
cpc54_21097	darkgreen
cpc54_21098	turquoise
cpc54_2110	grey
cpc54_2111	green
cpc54_2112	magenta
cpc54_21123	greenyellow
cpc54_21126	blue
cpc54_2113	brown
cpc54_21131	pink
cpc54_21132	lightyellow
cpc54_21134	salmon4
cpc54_21136	turquoise
cpc54_21139	thistle2
cpc54_21141	turquoise
cpc54_21143	turquoise
cpc54_21144	green
cpc54_21145	brown
cpc54_21147	brown
cpc54_21148	black
cpc54_21149	pink
cpc54_2115	brown
cpc54_21150	grey
cpc54_21152	red
cpc54_21153	red
cpc54_21159	greenyellow
cpc54_21160	white
cpc54_21161	plum2
cpc54_21163	lightcyan1
cpc54_21171	brown
cpc54_21173	brown
cpc54_21174	red
cpc54_21175	green
cpc54_21176	red
cpc54_21179	pink
cpc54_21181	salmon
cpc54_21182	green
cpc54_21186	orangered4
cpc54_21187	turquoise
cpc54_21190	darkred
cpc54_21191	brown
cpc54_21192	midnightblue
cpc54_21195	blue
cpc54_21197	green
cpc54_2120	grey
cpc54_21200	turquoise
cpc54_21201	lightsteelblue1
cpc54_21204	green
cpc54_21205	royalblue
cpc54_21206	purple
cpc54_21207	pink
cpc54_21208	yellow
cpc54_2121	black
cpc54_21210	magenta
cpc54_21211	grey
cpc54_21215	yellow
cpc54_21217	blue
cpc54_2122	red
cpc54_21226	turquoise
cpc54_21227	turquoise
cpc54_21228	grey
cpc54_21229	brown
cpc54_2123	blue
cpc54_21230	grey
cpc54_21231	turquoise
cpc54_21232	skyblue3
cpc54_21233	purple
cpc54_21234	grey
cpc54_21235	brown4
cpc54_21236	grey
cpc54_21237	turquoise
cpc54_21239	magenta
cpc54_2124	thistle2
cpc54_21240	grey
cpc54_21244	grey
cpc54_21245	grey
cpc54_21246	lightgreen
cpc54_21247	blue
cpc54_21248	grey
cpc54_2125	grey
cpc54_21254	grey
cpc54_21255	grey
cpc54_21258	magenta
cpc54_21259	grey60
cpc54_2126	red
cpc54_21261	red
cpc54_21262	orange
cpc54_21265	turquoise
cpc54_21266	pink
cpc54_21268	pink
cpc54_2127	turquoise
cpc54_21270	darkred
cpc54_21273	red
cpc54_21274	green
cpc54_21275	lightgreen
cpc54_21276	turquoise
cpc54_2128	midnightblue
cpc54_21283	salmon
cpc54_21285	lightyellow
cpc54_21286	blue
cpc54_21287	blue
cpc54_21288	magenta
cpc54_21289	turquoise
cpc54_2129	grey
cpc54_21290	purple
cpc54_21291	green
