sequence	cg	chg	gene	classification
cpc54_26028.1	0.9102496199059867	0.8763874958004434	cpc54_26028	teM
cpc54_26029.1	0.38007241589482244	0.15619459349981535	cpc54_26029	ambiguous
cpc54_2603.1	0.7421183791606368	0.007520855246949347	cpc54_2603	gbM
cpc54_2603.2	0.7151166667000001	0.006858510638	cpc54_2603	gbM
cpc54_26030.1	0.9368	0.8023857143	cpc54_26030	teM
cpc54_26031.1	0.39343098011363636	0.13646561121169035	cpc54_26031	ambiguous
cpc54_26032.1	0.5409780354706685	0.32853050818553886	cpc54_26032	ambiguous
cpc54_26033.1	0.3861120363636364	0.3885174393939394	cpc54_26033	ambiguous
cpc54_26033.2	0.38194535971223026	0.3845945893285372	cpc54_26033	ambiguous
cpc54_26034.1	0.10890511479591837	0.027734081632653063	cpc54_26034	ambiguous
cpc54_26035.1	0.21909392109403408	0.08190841597549717	cpc54_26035	ambiguous
cpc54_26036.1	0.045412499999999995	0.003386842105	cpc54_26036	UM
cpc54_26037.1	0.05759722222000001	0.001158333333	cpc54_26037	ambiguous
cpc54_26038.1	0.01674166667	0.005502777778	cpc54_26038	UM
cpc54_26039.1	0.03485277778	0	cpc54_26039	UM
cpc54_2604.1	0.0070670886448966	0.0022080393166203967	cpc54_2604	UM
cpc54_26040.1	0.047975	0.070815	cpc54_26040	ambiguous
cpc54_26041.1	0.1555	0.004762857143	cpc54_26041	ambiguous
cpc54_26042.1	0.02570789474	0.0038133333329999995	cpc54_26042	UM
cpc54_26043.1	0.017685	0.0105627907	cpc54_26043	UM
cpc54_26044.1	0	0.00556	cpc54_26044	UM
cpc54_26044.2	0.009876666667	0.003494285714	cpc54_26044	UM
cpc54_26045.1	0.0175625	0.0038294117649999996	cpc54_26045	UM
cpc54_26046.1	0.223649219269103	0.20735276546336656	cpc54_26046	ambiguous
cpc54_26046.2	0.019887315930388217	0.007732362784230255	cpc54_26046	UM
cpc54_26047.1	0.37614866423800847	0.0023619240367783846	cpc54_26047	gbM
cpc54_26048.1	0.9645164414414416	0.20115344629792795	cpc54_26048	ambiguous
cpc54_26049.1	0.17099081632653063	0	cpc54_26049	ambiguous
cpc54_26049.2	0	0	cpc54_26049	UM
cpc54_2605.1	0.15953097457627116	0.11783793248717288	cpc54_2605	ambiguous
cpc54_2605.2	0.10957307916181605	0.080936414630305	cpc54_2605	ambiguous
cpc54_2605.3	0.31369908683632186	0.06360809056510344	cpc54_2605	ambiguous
cpc54_2605.4	0.31734675063674417	0.06434771952516279	cpc54_2605	ambiguous
cpc54_2605.5	0.3129795935178899	0.06346220044912844	cpc54_2605	ambiguous
cpc54_2605.6	0.29754669047266463	0.06453642866349922	cpc54_2605	ambiguous
cpc54_26050.1	0.4753109927217823	0.009750952698865228	cpc54_26050	gbM
cpc54_26051.1	0.35523774136707315	0.007182430797731707	cpc54_26051	gbM
cpc54_26052.1	0	0	cpc54_26052	UM
cpc54_26053.1	0.0716908106543077	0.002639398601236923	cpc54_26053	ambiguous
cpc54_26054.1	0.099581479166162	0.0025222558667676006	cpc54_26054	ambiguous
cpc54_26055.1	0.01032941176	0.001728571429	cpc54_26055	UM
cpc54_26056.1	0	0.9557937499999999	cpc54_26056	ambiguous
cpc54_26057.1	0.7346316506410258	0.9137506677224357	cpc54_26057	teM
cpc54_26058.1	0.7528063215295527	0.007144291982293143	cpc54_26058	gbM
cpc54_26059.1	0.9738312822010503	0.01421192440455289	cpc54_26059	gbM
cpc54_2606.1	0.42623908414988537	0.09378812070282659	cpc54_2606	ambiguous
cpc54_26060.1	0.4612804979253112	0.025307528157178422	cpc54_26060	gbM
cpc54_26061.1	0	0.0556090206185567	cpc54_26061	ambiguous
cpc54_26062.1	0	0.6265557692307693	cpc54_26062	ambiguous
cpc54_26063.1	0.3188333333	0	cpc54_26063	gbM
cpc54_26064.1	0.7174233333	0.07677619048	cpc54_26064	ambiguous
cpc54_26065.1	0.0426125	0.01792857143	cpc54_26065	UM
cpc54_26066.1	0.0623961833364617	0.012212152741735066	cpc54_26066	ambiguous
cpc54_26066.2	0.07070630323165941	0.014555985977574914	cpc54_26066	ambiguous
cpc54_26067.1	0.9031699844669742	0.5395745298127954	cpc54_26067	teM
cpc54_26068.1	0.8485086534446764	0.6647791579962422	cpc54_26068	teM
cpc54_26069.1	0.4397693151434155	0.007038282695736946	cpc54_26069	gbM
cpc54_2607.1	0.46103016336768055	0.02309218804262357	cpc54_2607	gbM
cpc54_26070.1	0.9134875	0.9057761905	cpc54_26070	teM
cpc54_26071.1	0.9599488636363637	0.8357833333545455	cpc54_26071	teM
cpc54_26072.1	0.22073996175908223	0.1819004206500956	cpc54_26072	ambiguous
cpc54_26073.1	0.5960127757352941	0.40978275341540443	cpc54_26073	teM
cpc54_26074.1	0.8027967054110949	0.008923704225985402	cpc54_26074	gbM
cpc54_26075.1	0.7312284038382602	0.01079629784821959	cpc54_26075	gbM
cpc54_26075.2	0.7309198772811102	0.0105378311403763	cpc54_26075	gbM
cpc54_26076.1	0.5843115385	0.009374468085	cpc54_26076	gbM
cpc54_26077.1	0.35110855828220855	0.007983372610946626	cpc54_26077	gbM
cpc54_26077.2	0.3521747091243111	0.007920713801980403	cpc54_26077	gbM
cpc54_26078.1	0.6533734426279468	0.007949533398986729	cpc54_26078	gbM
cpc54_26079.1	0.025260341497358486	0.003969904731020855	cpc54_26079	UM
cpc54_2608.1	0.1486674446142093	0.009985107625225363	cpc54_2608	ambiguous
cpc54_26080.1	0.5908631938251437	0.007341044602771152	cpc54_26080	gbM
cpc54_26081.1	0.4122923022661017	0.005862313512665255	cpc54_26081	gbM
cpc54_26082.1	0.02491785714	0.003265151515	cpc54_26082	UM
cpc54_26083.1	0.1764035714	0.004693506494	cpc54_26083	ambiguous
cpc54_26084.1	0.006067211538461539	0.0023653846153846156	cpc54_26084	UM
cpc54_26085.1	0.06958703704	0.005852500000000001	cpc54_26085	ambiguous
cpc54_26086.1	0.7768785714	0.008067096774	cpc54_26086	gbM
cpc54_26087.1	0.4064623705220632	0.008837611600506367	cpc54_26087	gbM
cpc54_26088.1	0.7792289180804387	0.03611928690054845	cpc54_26088	gbM
cpc54_26088.2	0.7803759876181818	0.03426803752998182	cpc54_26088	gbM
cpc54_26089.1	0.9136884686346863	0.017885824111217714	cpc54_26089	gbM
cpc54_2609.1	0.20357557236529822	0.024184541560472502	cpc54_2609	gbM
cpc54_26090.1	0.7068252254960037	0.007313922032904456	cpc54_26090	gbM
cpc54_26091.1	0.34028158096135935	0.003482679942357218	cpc54_26091	gbM
cpc54_26092.1	0.01710891377378641	0.0021130311433606103	cpc54_26092	UM
cpc54_26093.1	0.008040554483205195	0.00789271270932104	cpc54_26093	UM
cpc54_26094.1	0.9319634897360705	0.011932727272756597	cpc54_26094	gbM
cpc54_26094.2	0.9452184754521964	0.01024047157625323	cpc54_26094	gbM
cpc54_26095.1	0.2473905152671756	0.0038507750586030537	cpc54_26095	gbM
cpc54_26096.1	0.002693533697513661	0.004199453550819672	cpc54_26096	UM
cpc54_26096.2	0.003100104821666667	0.004833333332075472	cpc54_26096	UM
cpc54_26097.1	0.5667430081969068	0.009040115175547246	cpc54_26097	gbM
cpc54_26098.1	0.4438948497854078	0.0029278111587982833	cpc54_26098	gbM
cpc54_26099.1	0.8136925770625566	0.0054839255394397105	cpc54_26099	gbM
cpc54_261.1	0.3511333333	0.006723943662	cpc54_261	gbM
cpc54_2610.1	0.2959620961822413	0.035682846692910504	cpc54_2610	gbM
cpc54_26100.1	0.5140793839608602	0.0035444255801129025	cpc54_26100	gbM
cpc54_26101.1	0.7406852941	0.07137972028	cpc54_26101	ambiguous
cpc54_26102.1	0.6435458333	0.08135714286000001	cpc54_26102	ambiguous
cpc54_26103.1	0.7412714286	0.07205	cpc54_26103	ambiguous
cpc54_26104.1	0.3577126899944481	0.02835306824304032	cpc54_26104	gbM
cpc54_26105.1	0.518628524111505	0.018393101727399767	cpc54_26105	gbM
cpc54_26106.1	0.7626770183446898	0.007523462065029794	cpc54_26106	gbM
cpc54_26107.1	0.47934447408536585	0.8957548890900915	cpc54_26107	teM
cpc54_26107.2	0.38461999999999996	0.889439969433945	cpc54_26107	ambiguous
cpc54_26108.1	0.6394532830217357	0.0040403419093916985	cpc54_26108	gbM
cpc54_26109.1	0.25216642651296833	0.023450141419682994	cpc54_26109	gbM
cpc54_2611.1	0.7128863636	0.0038361111109999997	cpc54_2611	gbM
cpc54_26110.1	0.6727106075143139	0.01146029815563413	cpc54_26110	gbM
cpc54_26111.1	0.9130434175884644	0.004571426083070928	cpc54_26111	gbM
cpc54_26112.1	0.017995121951219512	0.005542682926829268	cpc54_26112	UM
cpc54_26113.1	0.5885857235984355	0.02920312140495437	cpc54_26113	gbM
cpc54_26114.1	0.7871000908481982	0.009293801845937335	cpc54_26114	gbM
cpc54_26114.2	0.7542692796675888	0.009054473521961141	cpc54_26114	gbM
cpc54_26115.1	0.4515099142285422	0.0034084898940851503	cpc54_26115	gbM
cpc54_26116.1	0.16471226917261905	0.005478599773202381	cpc54_26116	ambiguous
cpc54_26117.1	0.7495909252009456	0.008978367520882585	cpc54_26117	gbM
cpc54_26118.1	0.49829802479287266	0.00903332474224313	cpc54_26118	gbM
cpc54_26119.1	0.3442003321589203	0.005083550374475278	cpc54_26119	gbM
cpc54_2612.1	0.1627645251396648	0.005941370185865921	cpc54_2612	ambiguous
cpc54_26120.1	0.7584068260355662	0.004668497666482134	cpc54_26120	gbM
cpc54_26121.1	0.6651678138425107	0.008724695213198288	cpc54_26121	gbM
cpc54_26122.1	0.1456852941	0.01092307692	cpc54_26122	ambiguous
cpc54_26123.1	0.5114907267444266	0.0041774036734298315	cpc54_26123	gbM
cpc54_26124.1	0.0238	0.00284375	cpc54_26124	UM
cpc54_26124.2	0	0.00284375	cpc54_26124	UM
cpc54_26125.1	0.26066707558730967	0.07566921124740439	cpc54_26125	ambiguous
cpc54_26126.1	0.8290986654725392	0.009314519743030315	cpc54_26126	gbM
cpc54_26126.2	0.817911948185453	0.008736742173069226	cpc54_26126	gbM
cpc54_26127.1	0.6747060444318249	0.11036360642382895	cpc54_26127	ambiguous
cpc54_26128.1	0.5371717391	0.009923489933	cpc54_26128	gbM
cpc54_26129.1	0.81402345454545455	0.017069243290981816	cpc54_26129	gbM
cpc54_2613.1	0.2367821429	0.03589615385	cpc54_2613	gbM
cpc54_26130.1	0.7351640443062785	0.007006841333567594	cpc54_26130	gbM
cpc54_26131.1	0.2238769231	0.005510588235	cpc54_26131	gbM
cpc54_26132.1	0.5511003733638321	0.012944359710581508	cpc54_26132	gbM
cpc54_26133.1	0.5154628371386006	0.010991163260652548	cpc54_26133	gbM
cpc54_26134.1	0.88391	0.6951090908999998	cpc54_26134	teM
cpc54_26135.1	0.1477928571	0.037556310679999996	cpc54_26135	ambiguous
cpc54_26136.1	0.934991797752809	0.8499250326921348	cpc54_26136	teM
cpc54_26137.1	0.099149	0.008801030928	cpc54_26137	ambiguous
cpc54_26138.1	0.9532214285999999	0.78005	cpc54_26138	teM
cpc54_26139.1	0.9902	0.8192	cpc54_26139	teM
cpc54_2614.1	0.47936562499999996	0.03699166667	cpc54_2614	gbM
cpc54_26140.1	0.6231304245183962	0.7546493710575473	cpc54_26140	teM
cpc54_26141.1	0.9480730769	0.8005589744	cpc54_26141	teM
cpc54_26142.1	0.9232458333	0.8259375	cpc54_26142	teM
cpc54_26143.1	0.09098839286	0.02092027027	cpc54_26143	ambiguous
cpc54_26144.1	0.015172222219999998	0.0035050847460000004	cpc54_26144	UM
cpc54_26145.1	0.4821823214285714	0.01314429261852381	cpc54_26145	gbM
cpc54_26146.1	0.1304288462	0.006834375	cpc54_26146	ambiguous
cpc54_26147.1	0.088325	0.004763716814	cpc54_26147	ambiguous
cpc54_26148.1	0.07700263158	0.0036253164560000003	cpc54_26148	ambiguous
cpc54_26149.1	0.27548823656797755	0.13243258840501124	cpc54_26149	ambiguous
cpc54_2615.1	0.451240625	0.01655833333	cpc54_2615	gbM
cpc54_2615.2	0.3474076923	0.01675714286	cpc54_2615	gbM
cpc54_26150.1	0.1874409091	0.022	cpc54_26150	ambiguous
cpc54_26151.1	0.00636740154109589	0.008093150685291095	cpc54_26151	UM
cpc54_26152.1	0.4603023241486841	0.005710210103799644	cpc54_26152	gbM
cpc54_26153.1	0.5139323139285951	0.010886433850013888	cpc54_26153	gbM
cpc54_26154.1	0.009916219512195122	0.005550864744848781	cpc54_26154	UM
cpc54_26155.1	0.92302	0.6996125	cpc54_26155	teM
cpc54_26156.1	0.90425	0.6668875	cpc54_26156	teM
cpc54_26157.1	0.7488912405235227	0.007036392228802841	cpc54_26157	gbM
cpc54_26157.2	0.748706820330905	0.0070282206351923735	cpc54_26157	gbM
cpc54_26158.1	0.3811015706806283	0.16150575916230367	cpc54_26158	ambiguous
cpc54_26159.1	0.70120590809628	0.20674157548971553	cpc54_26159	ambiguous
cpc54_2616.1	0.2494833333	0.004456	cpc54_2616	gbM
cpc54_26160.1	0.7353806688258573	0.010573974873438368	cpc54_26160	gbM
cpc54_26161.1	0.40924216380925504	0.012349214653196388	cpc54_26161	gbM
cpc54_26162.1	0.03688512956137809	0	cpc54_26162	UM
cpc54_26163.1	0.4086089743610122	0.2704896145050203	cpc54_26163	ambiguous
cpc54_26164.1	0.6813597125634184	0.11506642308495746	cpc54_26164	ambiguous
cpc54_26165.1	0.5842778271176471	0.18211726409313725	cpc54_26165	ambiguous
cpc54_26166.1	0.56379	0.08318125	cpc54_26166	ambiguous
cpc54_26167.1	0.9113333333000001	0.5967862069	cpc54_26167	teM
cpc54_26168.1	0.3076125	0.01196666667	cpc54_26168	gbM
cpc54_26169.1	0.8835375	0.06391363636	cpc54_26169	ambiguous
cpc54_2617.1	0.03880925926	0.005730769231	cpc54_2617	UM
cpc54_26170.1	0.5523555556	0.08795588235	cpc54_26170	ambiguous
cpc54_26171.1	0.8296823529	0.11273260869999999	cpc54_26171	ambiguous
cpc54_26172.1	0.9214066667	0.008530208333	cpc54_26172	gbM
cpc54_26173.1	0.5768038903152597	0.019738505759857142	cpc54_26173	gbM
cpc54_26174.1	0.8897125	0.83365	cpc54_26174	teM
cpc54_26175.1	0.36939030446426263	0.31799112405599683	cpc54_26175	ambiguous
cpc54_26176.1	0.5598783520316853	0.26850158482089886	cpc54_26176	ambiguous
cpc54_26177.1	0.574103469747331	0.2583209371177936	cpc54_26177	ambiguous
cpc54_26178.1	0.6963298693440617	0.021745182132648457	cpc54_26178	gbM
cpc54_26178.2	0.6013830242335235	0.019083431832780315	cpc54_26178	gbM
cpc54_26179.1	0.5612772560379067	0.12523057336875532	cpc54_26179	ambiguous
cpc54_2618.1	0.009544444444	0.006659420289999999	cpc54_2618	UM
cpc54_26180.1	0.2584432760596669	0.011513942275568428	cpc54_26180	gbM
cpc54_26181.1	0.2881916661351498	0.09272139797631955	cpc54_26181	ambiguous
cpc54_26182.1	0.3430157561248964	0.07933362629392424	cpc54_26182	ambiguous
cpc54_26183.1	0	0.002192105263157895	cpc54_26183	UM
cpc54_26184.1	0.01221666667	0	cpc54_26184	UM
cpc54_26185.1	0.07538103092779937	0.017351046788588422	cpc54_26185	ambiguous
cpc54_26186.1	0.4074736842	0.02882272727	cpc54_26186	gbM
cpc54_26187.1	0.0846696140369855	0.01330816511755652	cpc54_26187	ambiguous
cpc54_26188.1	0	0.004805	cpc54_26188	UM
cpc54_26189.1	0	0.007692307692	cpc54_26189	UM
cpc54_2619.1	0.1766882353	0.011734	cpc54_2619	ambiguous
cpc54_26190.1	0.6347440527478934	0.011431821048461736	cpc54_26190	gbM
cpc54_26191.1	0.43392821538671683	0.005195789739152047	cpc54_26191	gbM
cpc54_26191.2	0.4421087850358025	0.005114780540653498	cpc54_26191	gbM
cpc54_26192.1	0.5778208368373109	0.309739303087479	cpc54_26192	ambiguous
cpc54_26193.1	0.9536999999999999	0.6214444444	cpc54_26193	teM
cpc54_26194.1	0.8475166667	0.7815904762	cpc54_26194	teM
cpc54_26195.1	0	0.83391	cpc54_26195	ambiguous
cpc54_26196.1	0.8262474473257698	0.6711996119345218	cpc54_26196	teM
cpc54_26197.1	0.8735558824	0.7383130435	cpc54_26197	teM
cpc54_26198.1	0.5615736547085202	0.8655247827914798	cpc54_26198	teM
cpc54_26199.1	0.9543166666999999	0.90147	cpc54_26199	teM
cpc54_262.1	0.16858611109999996	0.001458928571	cpc54_262	ambiguous
cpc54_2620.1	0.69543	0.1833981132	cpc54_2620	ambiguous
cpc54_2620.2	0.69543	0.1833981132	cpc54_2620	ambiguous
cpc54_26200.1	0.9219353165810753	0.8306455120035842	cpc54_26200	teM
cpc54_26201.1	0.9430840062173914	0.7539478260913044	cpc54_26201	teM
cpc54_26202.1	0.08381008667803604	0.005389001501531531	cpc54_26202	ambiguous
cpc54_26202.2	0.08165034573523648	0.005219713496247818	cpc54_26202	ambiguous
cpc54_26203.1	0.0191	0.007377419355	cpc54_26203	UM
cpc54_26204.1	0.92455	0.6289714286	cpc54_26204	teM
cpc54_26205.1	0.9622541667	0.3169818182	cpc54_26205	ambiguous
cpc54_26206.1	0.06992948661540054	0.007079373390410122	cpc54_26206	ambiguous
cpc54_26207.1	0.3830347545256675	0.2234679219485185	cpc54_26207	ambiguous
cpc54_26208.1	0.00957421052631579	0.018314709063964908	cpc54_26208	UM
cpc54_26209.1	0.0037761467889908256	0.003912416596986238	cpc54_26209	UM
cpc54_2621.1	0.5267285714	0.01692307692	cpc54_2621	gbM
cpc54_26210.1	0.7533486105453494	0.011303869341601385	cpc54_26210	gbM
cpc54_26210.2	0.7287207942541882	0.011303869341601385	cpc54_26210	gbM
cpc54_26210.3	0.7253892952362573	0.011442688789656139	cpc54_26210	gbM
cpc54_26211.1	0.41190294853743165	0.0018584912354385249	cpc54_26211	gbM
cpc54_26212.1	0.039728005710094244	0.0027659974722167536	cpc54_26212	UM
cpc54_26213.1	0.28917211275	0.0021542951318513958	cpc54_26213	gbM
cpc54_26214.1	0.01176955531940126	0.0037981705184800423	cpc54_26214	UM
cpc54_26215.1	0.344426764229733	0.002072550660789317	cpc54_26215	gbM
cpc54_26216.1	0.8895098287112562	0.009902010490375203	cpc54_26216	gbM
cpc54_26217.1	0.8678359858834244	0.009982063363302368	cpc54_26217	gbM
cpc54_26218.1	0.7706348438652215	0.0045906844989759155	cpc54_26218	gbM
cpc54_26219.1	0.6297135411890674	0.010812465349010609	cpc54_26219	gbM
cpc54_2622.1	0	0	cpc54_2622	UM
cpc54_26220.1	0.38310843352317964	0.04509133128643955	cpc54_26220	gbM
cpc54_26221.1	0.01744734864737755	0.05927926884019462	cpc54_26221	ambiguous
cpc54_26222.1	0.36981436956109986	0.036018136782059014	cpc54_26222	gbM
cpc54_26223.1	0.10703799398602362	0.10627367375429554	cpc54_26223	ambiguous
cpc54_26223.2	0.11914344023297524	0.11839492832847426	cpc54_26223	ambiguous
cpc54_26224.1	0.10756969700000002	0.01968484848	cpc54_26224	ambiguous
cpc54_26225.1	0.956125	0.8799830986	cpc54_26225	teM
cpc54_26226.1	0.9476565217	0.8086236842	cpc54_26226	teM
cpc54_26227.1	0.282528125	0.1133535714	cpc54_26227	ambiguous
cpc54_26228.1	0.9685	0.8087375	cpc54_26228	teM
cpc54_26229.1	0.40371418753268984	0.005259847902007723	cpc54_26229	gbM
cpc54_2623.1	0.042480832159459456	0.0034327834335328186	cpc54_2623	UM
cpc54_26230.1	0.5732396915279809	0.009709551391647519	cpc54_26230	gbM
cpc54_26231.1	0.3765838180693069	0.008990127532930691	cpc54_26231	gbM
cpc54_26232.1	0	0.012855221614426229	cpc54_26232	UM
cpc54_26233.1	0.7844088411167133	0.010541126947931034	cpc54_26233	gbM
cpc54_26234.1	0.702805630312502	0.006927574368257596	cpc54_26234	gbM
cpc54_26235.1	0.0016429232995658464	0.004590502711858176	cpc54_26235	UM
cpc54_26236.1	0.2463578825480329	0.037705855443732846	cpc54_26236	gbM
cpc54_26237.1	0.7734764505625856	0.00942130384126649	cpc54_26237	gbM
cpc54_26238.1	0.5029172414	0.004946634615	cpc54_26238	gbM
cpc54_26239.1	0.023216236162361622	0.017037084870848707	cpc54_26239	UM
cpc54_2624.1	0.904443882848367	0.009316109383024882	cpc54_2624	gbM
cpc54_2624.2	0.8361604049934579	0.007663286604271027	cpc54_2624	gbM
cpc54_26240.1	0.6246358156856905	0.011783236326229834	cpc54_26240	gbM
cpc54_26241.1	0.9329358840348624	0.6814590214389907	cpc54_26241	teM
cpc54_26242.1	0.48541515384615375	0.015258650347307693	cpc54_26242	gbM
cpc54_26242.2	0.47929978873239426	0.016872611233450702	cpc54_26242	gbM
cpc54_26243.1	0.6908632118501352	0.5696333920161487	cpc54_26243	teM
cpc54_26244.1	0.7881485628019324	0.02088933675095008	cpc54_26244	gbM
cpc54_26245.1	0.7580417310154441	0.0115922955669142	cpc54_26245	gbM
cpc54_26246.1	0.3177326102849759	0.003999249329758713	cpc54_26246	gbM
cpc54_26247.1	0.010310019470617793	0	cpc54_26247	UM
cpc54_26248.1	0.6166264887973555	0.017856824524857984	cpc54_26248	gbM
cpc54_26249.1	0.45909003761120865	0.008126111118512396	cpc54_26249	gbM
cpc54_2625.1	0.6276883161512027	0.01865532646218213	cpc54_2625	gbM
cpc54_26250.1	0.4597861770384828	0.007593063063358838	cpc54_26250	gbM
cpc54_26251.1	0.5615122713818583	0.0050195411183141594	cpc54_26251	gbM
cpc54_26252.1	0.9742700000000001	0.7698555556	cpc54_26252	teM
cpc54_26253.1	0.9916625	0.80097	cpc54_26253	teM
cpc54_26254.1	0.8925	0.8086888889	cpc54_26254	teM
cpc54_26255.1	0.9055305555999998	0.7428541667	cpc54_26255	teM
cpc54_26255.2	0.9055305556	0.7428541667	cpc54_26255	teM
cpc54_26256.1	0.8689095637	0.8494530117557946	cpc54_26256	teM
cpc54_26257.1	0.9682370300751879	0.7218378314349624	cpc54_26257	teM
cpc54_26258.1	0.888875	0.02945925926	cpc54_26258	gbM
cpc54_26259.1	0.6100418737367506	0.0059409985099044315	cpc54_26259	gbM
cpc54_2626.1	0.270124359	0.02970490196	cpc54_2626	gbM
cpc54_26260.1	0.3077598372781065	0.17533859431128995	cpc54_26260	ambiguous
cpc54_26261.1	0.62654	0.3820727273	cpc54_26261	ambiguous
cpc54_26262.1	0.1234010374695885	0.04278484149812288	cpc54_26262	ambiguous
cpc54_26263.1	0.51057	0.0038574074070000003	cpc54_26263	gbM
cpc54_26264.1	0.2282553790580177	0.009018498435790265	cpc54_26264	gbM
cpc54_26264.2	0.19065067176271253	0.010725834408511938	cpc54_26264	ambiguous
cpc54_26265.1	0.7807102709743312	0.006364730123214751	cpc54_26265	gbM
cpc54_26265.2	0.8245971526965289	0.005827935339178512	cpc54_26265	gbM
cpc54_26266.1	0.9155373676562782	0.7833820656048412	cpc54_26266	teM
cpc54_26266.2	0.9170433878466566	0.7662099485361071	cpc54_26266	teM
cpc54_26267.1	0.9319420763979069	0.8677447674606977	cpc54_26267	teM
cpc54_26268.1	0.7521428686843973	0.011601525114830875	cpc54_26268	gbM
cpc54_26269.1	0.11910331592187441	0.0020026207874564196	cpc54_26269	ambiguous
cpc54_2627.1	0.002644444444	0	cpc54_2627	UM
cpc54_26270.1	0.43863506655721757	0.18581577353085774	cpc54_26270	ambiguous
cpc54_26271.1	0.4125428201521657	0.006693174738408664	cpc54_26271	gbM
cpc54_26272.1	0.2442029412	0.004252	cpc54_26272	gbM
cpc54_26273.1	0.6741952459396492	0.01059547042602963	cpc54_26273	gbM
cpc54_26273.2	0.7522059295270056	0.00961681413842131	cpc54_26273	gbM
cpc54_26274.1	0.7810667573961586	0.007038558764758451	cpc54_26274	gbM
cpc54_26275.1	0.9363083333000001	0.05251666667	cpc54_26275	ambiguous
cpc54_26275.2	0.8388369381648126	0.013832153594623846	cpc54_26275	gbM
cpc54_26276.1	0.8009977273	0.006934782609	cpc54_26276	gbM
cpc54_26277.1	0.6406935429012881	0.02234625463583458	cpc54_26277	gbM
cpc54_26278.1	0.6221788512048303	0.08639287423647521	cpc54_26278	ambiguous
cpc54_26279.1	0.8758083333	0.7675375	cpc54_26279	teM
cpc54_2628.1	0.6771014576535354	0.009718741022008318	cpc54_2628	gbM
cpc54_26280.1	0.927975	0.7583071429	cpc54_26280	teM
cpc54_26281.1	0.9636115385	0.04955	cpc54_26281	gbM
cpc54_26282.1	0.8046804432916167	0.012312466732555387	cpc54_26282	gbM
cpc54_26283.1	0.7121517850181742	0.3590727817738984	cpc54_26283	ambiguous
